STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-03 22:00,FM-12,,,,51,10.6,44,6.6,30,-1.1,44,10,290,,30.10,1,-0.16,30.12,,,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-03 22:54,FM-15,CLR:00,10.00,,50,10.0,43,6.3,31,-0.6,48,13,290,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-03 23:54,FM-15,CLR:00,10.00,,49,9.4,43,5.9,32,0.0,52,9,280,,30.14,,,30.17,0.00,30.17,64,49,56,2.0,,,,9,0,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,64,49,56,2.0,,,,9,0,0436,1847,,0.00,0.0,,29.78,,14.8,36,310,25,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 00:54,FM-15,CLR:00,10.00,,48,8.9,42,5.5,32,0.0,54,10,280,,30.13,0,,30.16,0.00,30.16,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 01:00,FM-12,,,,48,8.9,42,5.5,32,0.0,54,10,280,,30.14,,0.04,30.16,,,55,48,52,-2.3,,,,13,0,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 01:54,FM-15,CLR:00,10.00,,48,8.9,42,5.5,32,0.0,54,11,290,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 02:54,FM-15,CLR:00,10.00,,47,8.3,41,5.2,33,0.6,59,9,280,,30.17,,,30.20,0.00,30.20,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 03:54,FM-15,SCT:04 140,10.00,,47,8.3,41,5.1,32,0.0,56,11,320,,30.17,0,,30.19,0.00,30.20,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 04:00,FM-12,,,,47,8.3,41,5.1,32,0.0,56,11,320,,30.18,,0.04,30.19,,,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 04:54,FM-15,SCT:04 140,10.00,,46,7.8,41,4.7,32,0.0,58,9,320,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 05:54,FM-15,FEW:02 140 SCT:04 250,10.00,,48,8.9,42,5.5,32,0.0,54,7,320,,30.23,,,30.26,0.00,30.26,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 06:54,FM-15,BKN:07 250,10.00,,51,10.6,44,6.7,31,-0.6,46,7,350,,30.25,1,,30.28,0.00,30.28,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 07:00,FM-12,,,,51,10.6,44,6.7,31,-0.6,46,7,350,,30.26,1,-0.08,30.28,,,64,46,55,0.7,,,,10,0,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 07:54,FM-15,BKN:07 250,10.00,,53,11.7,46,7.6,31,-0.6,43,9,080,,30.25,,,30.28,0.00,30.28,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 08:54,FM-15,SCT:04 250,10.00,,53,11.7,46,7.6,31,-0.6,43,8,070,,30.27,,,30.30,0.00,30.30,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 09:54,FM-15,BKN:07 250,10.00,,52,11.1,45,7.2,32,0.0,47,10,140,,30.28,3,,30.31,0.00,30.31,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 10:00,FM-12,,,,52,11.1,45,7.2,32,0.0,47,10,140,,30.29,3,-0.04,30.31,,,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 10:54,FM-15,SCT:04 250,10.00,,53,11.7,46,7.8,35,1.7,51,11,120,,30.27,,,30.30,0.00,30.30,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 11:54,FM-15,FEW:02 120 BKN:07 250,10.00,,53,11.7,46,7.5,29,-1.7,40,13,080,,30.26,,,30.29,0.00,30.29,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 12:54,FM-15,FEW:02 120 BKN:07 250,10.00,,54,12.2,47,8.1,32,0.0,43,15,100,,30.23,8,,30.27,0.00,30.26,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 13:00,FM-12,,,,54,12.2,47,8.1,32,0.0,43,15,100,,30.24,8,+0.05,30.27,,,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 13:54,FM-15,FEW:02 130 BKN:07 250,10.00,,55,12.8,47,8.6,33,0.6,44,15,100,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 14:54,FM-15,FEW:02 130 BKN:07 250,10.00,,55,12.8,47,8.6,33,0.6,44,18,100,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 15:54,FM-15,FEW:02 150 BKN:07 250,10.00,,53,11.7,46,7.9,36,2.2,52,21,110,,30.19,6,,30.22,0.00,30.22,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 16:00,FM-12,,,,53,11.7,46,7.9,36,2.2,52,21,110,,30.20,6,+0.04,30.22,,,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 16:54,FM-15,SCT:04 150 BKN:07 220,10.00,,52,11.1,47,8.1,40,4.4,64,22,100,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 17:54,FM-15,SCT:04 120 BKN:07 220,10.00,,52,11.1,47,8.4,42,5.6,69,17,110,,30.18,,,30.21,0.00,30.21,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 18:41,FM-16,SCT:04 110 BKN:07 200,10.00,,54,12.2,48,8.8,40,4.4,59,16,160,,30.18,,,,,30.21,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 18:54,FM-15,SCT:04 110 OVC:08 200,10.00,,54,12.2,48,8.7,39,3.9,57,13,170,,30.18,8,,30.20,0.00,30.21,,,,,,,,,,0436,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 19:00,FM-12,,,,54,12.2,48,8.7,39,3.9,57,13,170,,30.19,8,+0.01,30.20,,,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 19:54,FM-15,FEW:02 110 OVC:08 200,10.00,,53,11.7,47,8.2,38,3.3,57,10,210,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 20:54,FM-15,FEW:02 110 SCT:04 180 OVC:08 230,10.00,,51,10.6,45,7.3,37,2.8,59,10,210,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 21:54,FM-15,SCT:04 110 OVC:08 200,10.00,,50,10.0,44,6.8,36,2.2,59,9,200,,30.18,0,,30.21,0.00,30.21,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 22:00,FM-12,,,,50,10.0,44,6.8,36,2.2,59,9,200,,30.19,,0.00,30.21,,,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 22:54,FM-15,SCT:04 120 SCT:04 200 OVC:08 250,10.00,,49,9.4,44,6.5,37,2.8,64,7,200,,30.17,,,30.20,0.00,30.20,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 23:54,FM-15,BKN:07 110 OVC:08 200,10.00,,48,8.9,44,6.8,40,4.4,74,9,170,,30.17,,,30.19,0.00,30.20,56,46,51,-3.3,,,,14,0,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,46,51,-3.3,,,,14,0,0434,1848,,0.00,0.0,,30.19,,11.8,27,100,24,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 00:54,FM-15,OVC:08 110,10.00,,48,8.9,44,6.8,40,4.4,74,9,160,,30.15,8,,30.18,0.00,30.18,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 01:00,FM-12,,,,48,8.9,44,6.8,40,4.4,74,9,160,,30.16,8,+0.03,30.18,,,54,46,50,-4.6,,,,15,0,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 01:54,FM-15,OVC:08 110,10.00,,48,8.9,44,6.8,40,4.4,74,7,170,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 02:54,FM-15,BKN:07 95 OVC:08 120,10.00,,48,8.9,44,6.8,40,4.4,74,10,150,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 03:54,FM-15,BKN:07 110 OVC:08 130,10.00,,47,8.3,44,6.4,40,4.4,77,9,130,,30.10,8,,30.14,0.00,30.13,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 04:00,FM-12,,,,47,8.3,44,6.4,40,4.4,77,9,130,,30.11,8,+0.04,30.14,,,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 04:54,FM-15,FEW:02 30 BKN:07 110 OVC:08 140,10.00,,47,8.3,44,6.4,40,4.4,77,8,130,,30.09,,,30.12,0.00,30.12,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 05:54,FM-15,BKN:07 75 BKN:07 90 OVC:08 110,10.00,,48,8.9,45,7.0,41,5.0,77,10,120,,30.07,,,30.09,0.00,30.10,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 06:54,FM-15,FEW:02 24 OVC:08 95,10.00,-RA:02 |RA:61 |,49,9.4,46,7.7,43,6.1,80,7,150,,30.08,5,,30.11,T,30.11,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 07:00,FM-12,26,,||RA:61,49,9.4,46,7.7,43,6.1,80,7,150,,30.09,5,+0.02,30.11,,,56,47,52,-2.6,,,,13,0,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 07:07,FM-16,BKN:07 24 OVC:08 90,10.00,,49,9.4,46,7.7,43,6.1,80,6,140,,30.08,,,,T,30.11,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 07:32,FM-16,SCT:04 23 OVC:08 100,10.00,,49,9.4,46,7.7,43,6.1,80,5,120,,30.08,,,,T,30.11,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 07:54,FM-15,SCT:04 28 OVC:08 100,10.00,,49,9.4,46,7.7,43,6.1,80,6,090,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 08:54,FM-15,FEW:02 28 OVC:08 100,10.00,,49,9.4,46,7.7,43,6.1,80,14,090,,30.05,,,30.08,0.00,30.08,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 09:46,FM-16,BKN:07 27 OVC:08 100,10.00,,49,9.4,46,8.0,44,6.7,83,13,090,,30.03,,,,T,30.06,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 09:54,FM-15,BKN:07 27 OVC:08 100,10.00,,49,9.4,46,8.0,44,6.7,83,15,100,,30.02,8,,30.05,T,30.05,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 10:00,FM-12,26,,,49,9.4,46,8.0,44,6.7,83,15,100,,30.03,8,+0.06,30.05,,,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 10:54,FM-15,BKN:07 29 OVC:08 110,10.00,,49,9.4,47,8.5,46,7.8,90,15,080,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 11:28,FM-16,BKN:07 34 BKN:07 44 OVC:08 70,10.00,-RA:02 |RA:61 |,49,9.4,47,8.5,46,7.8,90,17,080,,29.95,,,,T,29.98,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 11:54,FM-15,SCT:04 42 OVC:08 70,8.00,-RA:02 |RA:61 |,49,9.4,48,8.8,47,8.3,93,20,080,,29.96,,,29.99,T,29.99,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 12:50,FM-16,FEW:02 9 SCT:04 16 OVC:08 37,6.00,-RA:02 BR:1 |RA:61 |,48,9.0,47,8.3,46,8.0,94,17,090,,29.94,,,,0.02,29.97,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 12:54,FM-15,FEW:02 9 SCT:04 16 OVC:08 39,7.00,-RA:02 |RA:61 |,49,9.4,48,8.8,47,8.3,93,18,090,,29.94,6,,29.97,0.02,29.97,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 13:00,FM-12,8,,||RA:61,49,9.4,48,8.8,47,8.3,93,18,090,,29.95,6,+0.05,29.97,,,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 13:06,FM-16,SCT:04 10 BKN:07 16 OVC:08 35,5.00,-RA:02 BR:1 |RA:61 |,49,9.4,48,8.8,47,8.3,93,18,080,,29.93,,,,T,29.96,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 13:28,FM-16,FEW:02 9 OVC:08 13,5.00,-RA:02 BR:1 |RA:61 |,49,9.4,48,8.8,47,8.3,93,18,090,,29.93,,,,0.01,29.96,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 13:54,FM-15,SCT:04 9 OVC:08 13,6.00,-RA:02 BR:1 |RA:61 |,49,9.4,48,9.1,48,8.9,97,16,080,,29.91,,,29.94,0.01,29.94,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 14:27,FM-16,OVC:08 11,2.00,RA:02 BR:1 |RA:62 |,49,9.4,48,9.1,48,8.9,97,18,070,,29.86,,,,0.03,29.89,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-05-05 14:36,FM-16,BKN:07 7 OVC:08 10,1.50,+RA:02 BR:1 |RA:63 |,49,9.4,48,9.1,48,8.9,97,17,080,,29.86,,,,0.07,29.89,,,,,,,,,,0434,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
