Site,commercial,crop_land,forest,industrial,medium_density_residential,open_land,transitional,transportation,urban_public_institution,water,wetland,outdoor_temperature,wind_speed_resultant,solar_radiation
"[(-71.013826000000009, 42.410247040000002), (-71.00912240000001, 42.410247040000002), (-71.00912240000001, 42.412829779999996), (-71.013826000000009, 42.412829779999996)]",0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.00912240000001, 42.410247040000002), (-71.004418799999996, 42.410247040000002), (-71.004418799999996, 42.412829779999996), (-71.00912240000001, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.004418799999996, 42.410247040000002), (-70.999715199999997, 42.410247040000002), (-70.999715199999997, 42.412829779999996), (-71.004418799999996, 42.412829779999996)]",0.03,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-70.999715199999997, 42.410247040000002), (-70.995011599999998, 42.410247040000002), (-70.995011599999998, 42.412829779999996), (-70.999715199999997, 42.412829779999996)]",0.27,0.0,0.0,0.29,0.0,0.0,0.0,0.46,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.995011599999998, 42.410247040000002), (-70.990307999999999, 42.410247040000002), (-70.990307999999999, 42.412829779999996), (-70.995011599999998, 42.412829779999996)]",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.990307999999999, 42.410247040000002), (-70.9856044, 42.410247040000002), (-70.9856044, 42.412829779999996), (-70.990307999999999, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.9856044, 42.410247040000002), (-70.980900800000001, 42.410247040000002), (-70.980900800000001, 42.412829779999996), (-70.9856044, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.980900800000001, 42.410247040000002), (-70.976197200000001, 42.410247040000002), (-70.976197200000001, 42.412829779999996), (-70.980900800000001, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.976197200000001, 42.410247040000002), (-70.971493600000002, 42.410247040000002), (-70.971493600000002, 42.412829779999996), (-70.976197200000001, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.971493600000002, 42.410247040000002), (-70.966790000000003, 42.410247040000002), (-70.966790000000003, 42.412829779999996), (-70.971493600000002, 42.412829779999996)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-71.201970000000003, 42.412829779999996), (-71.197266400000004, 42.412829779999996), (-71.197266400000004, 42.415412519999997), (-71.201970000000003, 42.415412519999997)]",0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.197266400000004, 42.412829779999996), (-71.192562800000005, 42.412829779999996), (-71.192562800000005, 42.415412519999997), (-71.197266400000004, 42.415412519999997)]",0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02,23.7761904762,8.49702380952,1.05952380952
"[(-71.192562800000005, 42.412829779999996), (-71.187859200000005, 42.412829779999996), (-71.187859200000005, 42.415412519999997), (-71.192562800000005, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.187859200000005, 42.412829779999996), (-71.183155600000006, 42.412829779999996), (-71.183155600000006, 42.415412519999997), (-71.187859200000005, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.183155600000006, 42.412829779999996), (-71.178452000000007, 42.412829779999996), (-71.178452000000007, 42.415412519999997), (-71.183155600000006, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.178452000000007, 42.412829779999996), (-71.173748400000008, 42.412829779999996), (-71.173748400000008, 42.415412519999997), (-71.178452000000007, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.173748400000008, 42.412829779999996), (-71.169044800000009, 42.412829779999996), (-71.169044800000009, 42.415412519999997), (-71.173748400000008, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.169044800000009, 42.412829779999996), (-71.16434120000001, 42.412829779999996), (-71.16434120000001, 42.415412519999997), (-71.169044800000009, 42.415412519999997)]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.16434120000001, 42.412829779999996), (-71.159637599999996, 42.412829779999996), (-71.159637599999996, 42.415412519999997), (-71.16434120000001, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.159637599999996, 42.412829779999996), (-71.154933999999997, 42.412829779999996), (-71.154933999999997, 42.415412519999997), (-71.159637599999996, 42.415412519999997)]",0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.24,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.154933999999997, 42.412829779999996), (-71.150230399999998, 42.412829779999996), (-71.150230399999998, 42.415412519999997), (-71.154933999999997, 42.415412519999997)]",0.33,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.150230399999998, 42.412829779999996), (-71.145526799999999, 42.412829779999996), (-71.145526799999999, 42.415412519999997), (-71.150230399999998, 42.415412519999997)]",0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.145526799999999, 42.412829779999996), (-71.1408232, 42.412829779999996), (-71.1408232, 42.415412519999997), (-71.145526799999999, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.1408232, 42.412829779999996), (-71.136119600000001, 42.412829779999996), (-71.136119600000001, 42.415412519999997), (-71.1408232, 42.415412519999997)]",0.02,0.03,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.04,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.136119600000001, 42.412829779999996), (-71.131416000000002, 42.412829779999996), (-71.131416000000002, 42.415412519999997), (-71.136119600000001, 42.415412519999997)]",0.01,0.02,0.0,0.0,0.0,0.06,0.1,0.0,0.02,0.09,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.131416000000002, 42.412829779999996), (-71.126712400000002, 42.412829779999996), (-71.126712400000002, 42.415412519999997), (-71.131416000000002, 42.415412519999997)]",0.05,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.06,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.126712400000002, 42.412829779999996), (-71.122008800000003, 42.412829779999996), (-71.122008800000003, 42.415412519999997), (-71.126712400000002, 42.415412519999997)]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.04,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.122008800000003, 42.412829779999996), (-71.117305200000004, 42.412829779999996), (-71.117305200000004, 42.415412519999997), (-71.122008800000003, 42.415412519999997)]",0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.117305200000004, 42.412829779999996), (-71.112601600000005, 42.412829779999996), (-71.112601600000005, 42.415412519999997), (-71.117305200000004, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.112601600000005, 42.412829779999996), (-71.107898000000006, 42.412829779999996), (-71.107898000000006, 42.415412519999997), (-71.112601600000005, 42.415412519999997)]",0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.107898000000006, 42.412829779999996), (-71.103194400000007, 42.412829779999996), (-71.103194400000007, 42.415412519999997), (-71.107898000000006, 42.415412519999997)]",0.42,0.0,0.25,0.0,0.0,0.01,0.0,0.28,0.0,0.05,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.103194400000007, 42.412829779999996), (-71.098490800000008, 42.412829779999996), (-71.098490800000008, 42.415412519999997), (-71.103194400000007, 42.415412519999997)]",0.04,0.0,0.07,0.0,0.0,0.03,0.0,0.08,0.0,0.19,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.098490800000008, 42.412829779999996), (-71.093787200000008, 42.412829779999996), (-71.093787200000008, 42.415412519999997), (-71.098490800000008, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.093787200000008, 42.412829779999996), (-71.089083600000009, 42.412829779999996), (-71.089083600000009, 42.415412519999997), (-71.093787200000008, 42.415412519999997)]",0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.089083600000009, 42.412829779999996), (-71.08438000000001, 42.412829779999996), (-71.08438000000001, 42.415412519999997), (-71.089083600000009, 42.415412519999997)]",0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.51,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.08438000000001, 42.412829779999996), (-71.079676399999997, 42.412829779999996), (-71.079676399999997, 42.415412519999997), (-71.08438000000001, 42.415412519999997)]",0.05,0.0,0.12,0.46,0.0,0.25,0.0,0.05,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.079676399999997, 42.412829779999996), (-71.074972799999998, 42.412829779999996), (-71.074972799999998, 42.415412519999997), (-71.079676399999997, 42.415412519999997)]",0.02,0.0,0.01,0.71,0.0,0.0,0.0,0.24,0.0,0.02,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.074972799999998, 42.412829779999996), (-71.070269199999998, 42.412829779999996), (-71.070269199999998, 42.415412519999997), (-71.074972799999998, 42.415412519999997)]",0.07,0.0,0.0,0.38,0.0,0.12,0.0,0.28,0.0,0.13,0.01,23.7761904762,8.49702380952,1.05952380952
"[(-71.070269199999998, 42.412829779999996), (-71.065565599999999, 42.412829779999996), (-71.065565599999999, 42.415412519999997), (-71.070269199999998, 42.415412519999997)]",0.06,0.0,0.03,0.03,0.0,0.01,0.0,0.0,0.17,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.065565599999999, 42.412829779999996), (-71.060862, 42.412829779999996), (-71.060862, 42.415412519999997), (-71.065565599999999, 42.415412519999997)]",0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.060862, 42.412829779999996), (-71.056158400000001, 42.412829779999996), (-71.056158400000001, 42.415412519999997), (-71.060862, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.056158400000001, 42.412829779999996), (-71.051454800000002, 42.412829779999996), (-71.051454800000002, 42.415412519999997), (-71.056158400000001, 42.415412519999997)]",0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.051454800000002, 42.412829779999996), (-71.046751200000003, 42.412829779999996), (-71.046751200000003, 42.415412519999997), (-71.051454800000002, 42.415412519999997)]",0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.046751200000003, 42.412829779999996), (-71.042047600000004, 42.412829779999996), (-71.042047600000004, 42.415412519999997), (-71.046751200000003, 42.415412519999997)]",0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.042047600000004, 42.412829779999996), (-71.037344000000004, 42.412829779999996), (-71.037344000000004, 42.415412519999997), (-71.042047600000004, 42.415412519999997)]",0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.037344000000004, 42.412829779999996), (-71.032640400000005, 42.412829779999996), (-71.032640400000005, 42.415412519999997), (-71.037344000000004, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.032640400000005, 42.412829779999996), (-71.027936800000006, 42.412829779999996), (-71.027936800000006, 42.415412519999997), (-71.032640400000005, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.027936800000006, 42.412829779999996), (-71.023233200000007, 42.412829779999996), (-71.023233200000007, 42.415412519999997), (-71.027936800000006, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.023233200000007, 42.412829779999996), (-71.018529600000008, 42.412829779999996), (-71.018529600000008, 42.415412519999997), (-71.023233200000007, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.018529600000008, 42.412829779999996), (-71.013826000000009, 42.412829779999996), (-71.013826000000009, 42.415412519999997), (-71.018529600000008, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.013826000000009, 42.412829779999996), (-71.00912240000001, 42.412829779999996), (-71.00912240000001, 42.415412519999997), (-71.013826000000009, 42.415412519999997)]",0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.00912240000001, 42.412829779999996), (-71.004418799999996, 42.412829779999996), (-71.004418799999996, 42.415412519999997), (-71.00912240000001, 42.415412519999997)]",0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.004418799999996, 42.412829779999996), (-70.999715199999997, 42.412829779999996), (-70.999715199999997, 42.415412519999997), (-71.004418799999996, 42.415412519999997)]",0.11,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.03,0.18,21.8,2.15357142857,1.1964285714299998
"[(-70.999715199999997, 42.412829779999996), (-70.995011599999998, 42.412829779999996), (-70.995011599999998, 42.415412519999997), (-70.999715199999997, 42.415412519999997)]",0.0,0.0,0.0,0.24,0.0,0.09,0.0,0.08,0.0,0.07,0.3,21.8,2.15357142857,1.1964285714299998
"[(-70.995011599999998, 42.412829779999996), (-70.990307999999999, 42.412829779999996), (-70.990307999999999, 42.415412519999997), (-70.995011599999998, 42.415412519999997)]",0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.41,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.990307999999999, 42.412829779999996), (-70.9856044, 42.412829779999996), (-70.9856044, 42.415412519999997), (-70.990307999999999, 42.415412519999997)]",0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.9856044, 42.412829779999996), (-70.980900800000001, 42.412829779999996), (-70.980900800000001, 42.415412519999997), (-70.9856044, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.980900800000001, 42.412829779999996), (-70.976197200000001, 42.412829779999996), (-70.976197200000001, 42.415412519999997), (-70.980900800000001, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.976197200000001, 42.412829779999996), (-70.971493600000002, 42.412829779999996), (-70.971493600000002, 42.415412519999997), (-70.976197200000001, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-70.971493600000002, 42.412829779999996), (-70.966790000000003, 42.412829779999996), (-70.966790000000003, 42.415412519999997), (-70.971493600000002, 42.415412519999997)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.15357142857,1.1964285714299998
"[(-71.201970000000003, 42.415412519999997), (-71.197266400000004, 42.415412519999997), (-71.197266400000004, 42.417995259999998), (-71.201970000000003, 42.417995259999998)]",0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.197266400000004, 42.415412519999997), (-71.192562800000005, 42.415412519999997), (-71.192562800000005, 42.417995259999998), (-71.197266400000004, 42.417995259999998)]",0.0,0.0,0.12,0.0,0.0,0.02,0.0,0.15,0.08,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.192562800000005, 42.415412519999997), (-71.187859200000005, 42.415412519999997), (-71.187859200000005, 42.417995259999998), (-71.192562800000005, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.187859200000005, 42.415412519999997), (-71.183155600000006, 42.415412519999997), (-71.183155600000006, 42.417995259999998), (-71.187859200000005, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.183155600000006, 42.415412519999997), (-71.178452000000007, 42.415412519999997), (-71.178452000000007, 42.417995259999998), (-71.183155600000006, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.178452000000007, 42.415412519999997), (-71.173748400000008, 42.415412519999997), (-71.173748400000008, 42.417995259999998), (-71.178452000000007, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.173748400000008, 42.415412519999997), (-71.169044800000009, 42.415412519999997), (-71.169044800000009, 42.417995259999998), (-71.173748400000008, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.169044800000009, 42.415412519999997), (-71.16434120000001, 42.415412519999997), (-71.16434120000001, 42.417995259999998), (-71.169044800000009, 42.417995259999998)]",0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.16434120000001, 42.415412519999997), (-71.159637599999996, 42.415412519999997), (-71.159637599999996, 42.417995259999998), (-71.16434120000001, 42.417995259999998)]",0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.159637599999996, 42.415412519999997), (-71.154933999999997, 42.415412519999997), (-71.154933999999997, 42.417995259999998), (-71.159637599999996, 42.417995259999998)]",0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.154933999999997, 42.415412519999997), (-71.150230399999998, 42.415412519999997), (-71.150230399999998, 42.417995259999998), (-71.154933999999997, 42.417995259999998)]",0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.150230399999998, 42.415412519999997), (-71.145526799999999, 42.415412519999997), (-71.145526799999999, 42.417995259999998), (-71.150230399999998, 42.417995259999998)]",0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.145526799999999, 42.415412519999997), (-71.1408232, 42.415412519999997), (-71.1408232, 42.417995259999998), (-71.145526799999999, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.1408232, 42.415412519999997), (-71.136119600000001, 42.415412519999997), (-71.136119600000001, 42.417995259999998), (-71.1408232, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.136119600000001, 42.415412519999997), (-71.131416000000002, 42.415412519999997), (-71.131416000000002, 42.417995259999998), (-71.136119600000001, 42.417995259999998)]",0.02,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.13,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.131416000000002, 42.415412519999997), (-71.126712400000002, 42.415412519999997), (-71.126712400000002, 42.417995259999998), (-71.131416000000002, 42.417995259999998)]",0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.07,0.27,0.1,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.126712400000002, 42.415412519999997), (-71.122008800000003, 42.415412519999997), (-71.122008800000003, 42.417995259999998), (-71.126712400000002, 42.417995259999998)]",0.11,0.0,0.0,0.05,0.0,0.04,0.04,0.02,0.0,0.02,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.122008800000003, 42.415412519999997), (-71.117305200000004, 42.415412519999997), (-71.117305200000004, 42.417995259999998), (-71.122008800000003, 42.417995259999998)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,23.7761904762,8.49702380952,1.05952380952
"[(-71.117305200000004, 42.415412519999997), (-71.112601600000005, 42.415412519999997), (-71.112601600000005, 42.417995259999998), (-71.117305200000004, 42.417995259999998)]",0.04,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,23.7761904762,8.49702380952,1.05952380952
