FID,STOP_ID,STOP_NAME,TOWN,TOWN_ID,SHAPE
GISDATA.MBTABUSSTOPS_PT.6305,9156,Riverside Ave @ Light Guard Dr,MEDFORD,176,POINT (-71.0942490236434 42.41169105176456)
GISDATA.MBTABUSSTOPS_PT.1862,86500,American Legion Hwy @ Franklin Hill Ave,BOSTON,35,POINT (-71.09232870859785 42.295756489529865)
GISDATA.MBTABUSSTOPS_PT.1916,10417,American Legion Hwy @ Blue Hill Ave,BOSTON,35,POINT (-71.0872242194473 42.298234168731305)
GISDATA.MBTABUSSTOPS_PT.3100,1740,Seaver St @ Elm Hill Ave,BOSTON,35,POINT (-71.08885674397871 42.30750484585175)
GISDATA.MBTABUSSTOPS_PT.3185,1327,Humboldt Ave @ Homestead St,BOSTON,35,POINT (-71.09058604904162 42.31180115359738)
GISDATA.MBTABUSSTOPS_PT.3216,1328,Humboldt Ave @ Crawford St,BOSTON,35,POINT (-71.08930276530889 42.31337895171566)
GISDATA.MBTABUSSTOPS_PT.2952,1350,Humboldt Ave @ Waumbeck St,BOSTON,35,POINT (-71.08828094204621 42.31467071494866)
GISDATA.MBTABUSSTOPS_PT.3052,1170,Washington St @ ML King Blvd,BOSTON,35,POINT (-71.09178374028576 42.32180187366756)
GISDATA.MBTABUSSTOPS_PT.3462,1173,Washington St opp Cedar St,BOSTON,35,POINT (-71.08887080613181 42.32412634750228)
GISDATA.MBTABUSSTOPS_PT.2917,1145,42A John Eliot Sq,BOSTON,35,POINT (-71.09154608975597 42.330018475381976)
GISDATA.MBTABUSSTOPS_PT.2929,11323,Malcolm X Blvd opp O'Bryant HS,BOSTON,35,POINT (-71.08914645541527 42.33089594515269)
GISDATA.MBTABUSSTOPS_PT.1937,1226,Tremont St @ Ruggles St,BOSTON,35,POINT (-71.08849450153582 42.334896190134586)
GISDATA.MBTABUSSTOPS_PT.3809,31918,Ipswich St @ Boylston St,BOSTON,35,POINT (-71.08928807523495 42.34702321443382)
GISDATA.MBTABUSSTOPS_PT.3829,1932,Boylston St @ Saint Cecilia St,BOSTON,35,POINT (-71.08689905613771 42.34754325695898)
GISDATA.MBTABUSSTOPS_PT.3569,2521,Hampshire St @ Cardinal Medeiros Ave,CAMBRIDGE,49,POINT (-71.09170859712845 42.36623577128644)
GISDATA.MBTABUSSTOPS_PT.3967,11410,Cambridge St @ Max Ave,CAMBRIDGE,49,POINT (-71.08752119865497 42.3720016605833)
GISDATA.MBTABUSSTOPS_PT.1252,2600,O'Brien Hwy @ Medford St,SOMERVILLE,274,POINT (-71.08843251974247 42.3769036931209)
GISDATA.MBTABUSSTOPS_PT.4668,2392,Cross St @ Alston St,SOMERVILLE,274,POINT (-71.09016184511293 42.3825960817319)
GISDATA.MBTABUSSTOPS_PT.4242,2659,McGrath Hwy @ Alston St,SOMERVILLE,274,POINT (-71.0897450968382 42.38104171148099)
GISDATA.MBTABUSSTOPS_PT.4580,2724,Broadway @ Grant St,SOMERVILLE,274,POINT (-71.09158016479621 42.391601283557456)
GISDATA.MBTABUSSTOPS_PT.7076,2879,Mystic Ave @ Temple Rd,SOMERVILLE,274,POINT (-71.08895832256486 42.395486079696205)
GISDATA.MBTABUSSTOPS_PT.7077,2900,Mystic Ave @ Temple Rd,SOMERVILLE,274,POINT (-71.08895832256486 42.395486079696205)
GISDATA.MBTABUSSTOPS_PT.7048,2878,Mystic Ave opp Fellsway W,SOMERVILLE,274,POINT (-71.08765930138325 42.39468470922399)
GISDATA.MBTABUSSTOPS_PT.551,9448,Seaver St @ Blue Hill Ave,BOSTON,35,POINT (-71.08537223078076 42.305564669811574)
GISDATA.MBTABUSSTOPS_PT.3098,385,Blue Hill Ave @ Castlegate Rd,BOSTON,35,POINT (-71.08380577341354 42.30745927943705)
GISDATA.MBTABUSSTOPS_PT.3109,471,Washington St @ Blue Hill Ave,BOSTON,35,POINT (-71.08279990647432 42.30788922230379)
GISDATA.MBTABUSSTOPS_PT.564,469,Washington St @ Joe L Smith Way,BOSTON,35,POINT (-71.08139842541826 42.306137993120245)
GISDATA.MBTABUSSTOPS_PT.3001,1345,Humboldt Ave @ Munroe St,BOSTON,35,POINT (-71.0862588961389 42.31806335682887)
GISDATA.MBTABUSSTOPS_PT.3430,1341,Walnut Ave @ Rockland St,BOSTON,35,POINT (-71.08496616448429 42.322325516116386)
GISDATA.MBTABUSSTOPS_PT.882,405,Warren St opp Woodbine St,BOSTON,35,POINT (-71.0815727020961 42.3199294474522)
GISDATA.MBTABUSSTOPS_PT.2726,2,Washington St @ Melnea Cass Blvd,BOSTON,35,POINT (-71.08137252916146 42.332378279097085)
GISDATA.MBTABUSSTOPS_PT.3765,11388,Huntington Ave @ Belvidere St,BOSTON,35,POINT (-71.08197014068806 42.345290220689755)
GISDATA.MBTABUSSTOPS_PT.3774,1399,Belvidere St @ Huntington Ave,BOSTON,35,POINT (-71.08195531175352 42.345506552852285)
GISDATA.MBTABUSSTOPS_PT.2675,1419,Cambridge St @ Sixth St,CAMBRIDGE,49,POINT (-71.08466141350193 42.371626533736105)
GISDATA.MBTABUSSTOPS_PT.4642,2759,Washington St @ Mt Vernon St,SOMERVILLE,274,POINT (-71.08181915635821 42.38199146911755)
GISDATA.MBTABUSSTOPS_PT.6440,5270,Fellsway @ Second St,MEDFORD,176,POINT (-71.08503090770033 42.411988445983205)
GISDATA.MBTABUSSTOPS_PT.6942,5269,Fellsway @ Myrtle St,MEDFORD,176,POINT (-71.08478828182645 42.41620850109727)
GISDATA.MBTABUSSTOPS_PT.6947,5275,Fellsway @ Myrtle St,MEDFORD,176,POINT (-71.08468534273803 42.41631525732942)
GISDATA.MBTABUSSTOPS_PT.6935,9036,Highland Ave @ Devir St,MALDEN,165,POINT (-71.07965044166313 42.415962494462704)
GISDATA.MBTABUSSTOPS_PT.560,565,Geneva Ave @ Columbia Rd,BOSTON,35,POINT (-71.07815678952693 42.305972500515985)
GISDATA.MBTABUSSTOPS_PT.3215,1584,Blue Hill Ave @ Gaston St,BOSTON,35,POINT (-71.07963398452239 42.31329331845821)
GISDATA.MBTABUSSTOPS_PT.2953,1583,Blue Hill Ave @ Quincy St,BOSTON,35,POINT (-71.07878849598927 42.31467109286873)
GISDATA.MBTABUSSTOPS_PT.2969,15820,Blue Hill Ave @ Maywood St,BOSTON,35,POINT (-71.07820289439493 42.31593796640297)
GISDATA.MBTABUSSTOPS_PT.3233,1488,Dudley St @ Adams St,BOSTON,35,POINT (-71.07752764313348 42.327799194513766)
GISDATA.MBTABUSSTOPS_PT.3511,1496,381 Dudley St opp Hampden St,BOSTON,35,POINT (-71.07539885747529 42.32615898565473)
GISDATA.MBTABUSSTOPS_PT.1936,854,Massachusetts Ave @ Harrison Ave,BOSTON,35,POINT (-71.075019122225 42.334799098643856)
GISDATA.MBTABUSSTOPS_PT.3629,175,Boylston St @ Dartmouth St,BOSTON,35,POINT (-71.0774463226571 42.35005456438679)
GISDATA.MBTABUSSTOPS_PT.910,71855,Stuart St @ Dartmouth St,BOSTON,35,POINT (-71.07626514776129 42.348337726541175)
GISDATA.MBTABUSSTOPS_PT.3654,143,Boylston St @ Clarendon St,BOSTON,35,POINT (-71.07532129415095 42.35064625341374)
GISDATA.MBTABUSSTOPS_PT.6300,9049,Middlesex Ave @ First St,MEDFORD,176,POINT (-71.07920614935894 42.411451720770046)
GISDATA.MBTABUSSTOPS_PT.1861,460,Washington St @ Park St,BOSTON,35,POINT (-71.07211931933175 42.29560759886069)
GISDATA.MBTABUSSTOPS_PT.797,1468,Bowdoin St @ Geneva Ave,BOSTON,35,POINT (-71.07134523982596 42.30353014654525)
GISDATA.MBTABUSSTOPS_PT.783,561,Geneva Ave @ Levant St,BOSTON,35,POINT (-71.07074862347069 42.30300388761349)
GISDATA.MBTABUSSTOPS_PT.3174,2931,Columbia Rd @ Quincy St,BOSTON,35,POINT (-71.07014630044415 42.311205257203824)
GISDATA.MBTABUSSTOPS_PT.3042,1484,Dudley St @ E Cottage St,BOSTON,35,POINT (-71.0722103339143 42.32142490371788)
GISDATA.MBTABUSSTOPS_PT.2916,9960,Massachusetts Ave @ Theo Glynn Way,BOSTON,35,POINT (-71.0694240792011 42.32987368892025)
GISDATA.MBTABUSSTOPS_PT.1923,10014,Albany St opp Boston Medical,BOSTON,35,POINT (-71.07227574754864 42.33437385352036)
GISDATA.MBTABUSSTOPS_PT.3661,177,Saint James Ave @ Arlington St,BOSTON,35,POINT (-71.0704921129106 42.351005695021726)
GISDATA.MBTABUSSTOPS_PT.4255,2840,Main St @ Baldwin St,BOSTON,35,POINT (-71.07087637727244 42.38121637985261)
GISDATA.MBTABUSSTOPS_PT.4204,2839,Main St @ Oak St,BOSTON,35,POINT (-71.06968470259305 42.38000726213504)
GISDATA.MBTABUSSTOPS_PT.4457,5502,Alford St @ West St,BOSTON,35,POINT (-71.07338078341567 42.38576017056454)
GISDATA.MBTABUSSTOPS_PT.4711,12821,Main St opp Schraffts Bldg,BOSTON,35,POINT (-71.07228981697564 42.38375452842231)
GISDATA.MBTABUSSTOPS_PT.4690,32840,Main St @ Bunker Hill St,BOSTON,35,POINT (-71.0718244986057 42.38320938934236)
GISDATA.MBTABUSSTOPS_PT.7262,44413,Medford St @ Brackenbury St,MALDEN,165,POINT (-71.06823750832719 42.41824838263566)
GISDATA.MBTABUSSTOPS_PT.747,555,Geneva Ave @ Dakota St,BOSTON,35,POINT (-71.06630753912314 42.300374679243816)
GISDATA.MBTABUSSTOPS_PT.3207,1478,Hancock St @ Rowell St,BOSTON,35,POINT (-71.06451675298621 42.3126416015378)
GISDATA.MBTABUSSTOPS_PT.2998,1481,Dudley St @ Belden St,BOSTON,35,POINT (-71.06610756119255 42.31749578557414)
GISDATA.MBTABUSSTOPS_PT.2988,2933,Columbia Rd @ Stoughton St,BOSTON,35,POINT (-71.06486628878096 42.31707175087508)
GISDATA.MBTABUSSTOPS_PT.3236,128,1010 Massachusetts Ave opp Magazine St,BOSTON,35,POINT (-71.06783108318709 42.327935810106176)
GISDATA.MBTABUSSTOPS_PT.3523,11243,South Bay Mall @ Stop and Shop,BOSTON,35,POINT (-71.06466970892095 42.32637289527225)
GISDATA.MBTABUSSTOPS_PT.3367,10011,Albany St @ Randolph St,BOSTON,35,POINT (-71.06414172544153 42.34016150328519)
GISDATA.MBTABUSSTOPS_PT.907,1239,Tremont St @ Marginal St,BOSTON,35,POINT (-71.06764795920168 42.34822018752156)
GISDATA.MBTABUSSTOPS_PT.4084,8279,Tremont St @ Boylston Station,BOSTON,35,POINT (-71.06430336208584 42.35322262717801)
GISDATA.MBTABUSSTOPS_PT.4356,12826,Main St @ Union St,BOSTON,35,POINT (-71.06377091238852 42.37462865819754)
GISDATA.MBTABUSSTOPS_PT.4214,2864,Bunker Hill St @ Sackville St,BOSTON,35,POINT (-71.06522836569849 42.38024223534772)
GISDATA.MBTABUSSTOPS_PT.4183,2863,Bunker Hill St @ Pearl St,BOSTON,35,POINT (-71.06352141275424 42.37938415175432)
GISDATA.MBTABUSSTOPS_PT.7394,5498,Broadway opp Beacham St,EVERETT,93,POINT (-71.0637215254613 42.39825604877422)
GISDATA.MBTABUSSTOPS_PT.7257,45413,Medford St @ Main St,MALDEN,165,POINT (-71.06567156920957 42.41817574118742)
GISDATA.MBTABUSSTOPS_PT.7279,5414,Cross St @ Main St,MALDEN,165,POINT (-71.06536002347293 42.41868766689207)
GISDATA.MBTABUSSTOPS_PT.6778,5396,Main St @ Peirce Ave,EVERETT,93,POINT (-71.06416850894453 42.41472614780458)
GISDATA.MBTABUSSTOPS_PT.1852,3086,Adams St @ Elmdale St,BOSTON,35,POINT (-71.0562991244467 42.29494382705567)
GISDATA.MBTABUSSTOPS_PT.3149,312,Auckland St @ Dewar St,BOSTON,35,POINT (-71.05688262662517 42.30989179838082)
GISDATA.MBTABUSSTOPS_PT.3021,2935,Columbia Rd @ Massachusetts Ave,BOSTON,35,POINT (-71.06170387852772 42.32028439350053)
GISDATA.MBTABUSSTOPS_PT.3025,124,Massachusetts Ave @ Columbia Rd,BOSTON,35,POINT (-71.0615896061746 42.320581617764354)
GISDATA.MBTABUSSTOPS_PT.888,135,Columbia Rd @ Pond St,BOSTON,35,POINT (-71.05991388683282 42.32001865395719)
GISDATA.MBTABUSSTOPS_PT.3037,302,Dorchester Ave @ Columbia Rd,BOSTON,35,POINT (-71.05676990114614 42.320787032958485)
GISDATA.MBTABUSSTOPS_PT.3520,2940,Boston St @ Rawson St,BOSTON,35,POINT (-71.05871998011808 42.32625972112871)
GISDATA.MBTABUSSTOPS_PT.3244,2905,Boston St @ Ellery St,BOSTON,35,POINT (-71.05771121025172 42.32844631829331)
GISDATA.MBTABUSSTOPS_PT.2921,13,Andrew Station Busway,BOSTON,35,POINT (-71.05762465232957 42.329987886888)
GISDATA.MBTABUSSTOPS_PT.3351,30294,250 Dorchester Avenue,BOSTON,35,POINT (-71.05711681086508 42.339289370740026)
GISDATA.MBTABUSSTOPS_PT.3707,150,Broadway Station - Red Line,BOSTON,35,POINT (-71.05707762290224 42.34265228754915)
GISDATA.MBTABUSSTOPS_PT.3274,4510,Cambridge St @ Government Ctr Sta,BOSTON,35,POINT (-71.05948714005817 42.35926808516723)
GISDATA.MBTABUSSTOPS_PT.3426,65,State St @ Washington Mall - State St Sta,BOSTON,35,POINT (-71.05752863998849 42.35881240037018)
GISDATA.MBTABUSSTOPS_PT.4153,16539,Milk St @ Devonshire St,BOSTON,35,POINT (-71.05747991134511 42.356770757551985)
GISDATA.MBTABUSSTOPS_PT.3423,190,Congress St @ State St,BOSTON,35,POINT (-71.05678545056819 42.3587701662283)
GISDATA.MBTABUSSTOPS_PT.3401,11891,Pearl St @ Congress St,BOSTON,35,POINT (-71.05633325172177 42.35748668311587)
GISDATA.MBTABUSSTOPS_PT.3888,4511,New Sudbury @ Congress St,BOSTON,35,POINT (-71.0585793456244 42.3624012296954)
GISDATA.MBTABUSSTOPS_PT.2817,2832,N Washington St @ Thacher St,BOSTON,35,POINT (-71.05835536368797 42.36517987248771)
GISDATA.MBTABUSSTOPS_PT.1297,2861,121 Bunker Hill St opp Lexington St,BOSTON,35,POINT (-71.05975126466384 42.37801627734312)
GISDATA.MBTABUSSTOPS_PT.1867,3068,Neponset Ave @ Victory Rd,BOSTON,35,POINT (-71.05427998591419 42.29580679430782)
GISDATA.MBTABUSSTOPS_PT.2739,286,E 8th St @ Dorchester St,BOSTON,35,POINT (-71.05099432599351 42.33275126491976)
GISDATA.MBTABUSSTOPS_PT.666,292,W 7th St @ C St,BOSTON,35,POINT (-71.05527318786716 42.337154953726134)
GISDATA.MBTABUSSTOPS_PT.1993,253,W 7th St @ D St,BOSTON,35,POINT (-71.05396361259061 42.33628689435786)
GISDATA.MBTABUSSTOPS_PT.1979,289,W 6th St @ E St,BOSTON,35,POINT (-71.05143786520476 42.33579801827171)
GISDATA.MBTABUSSTOPS_PT.3345,161,W Broadway @ D St,BOSTON,35,POINT (-71.05100698117923 42.33890512944084)
GISDATA.MBTABUSSTOPS_PT.3344,154,W Broadway @ D St,BOSTON,35,POINT (-71.05091716584356 42.338845640974846)
GISDATA.MBTABUSSTOPS_PT.4102,221,Atlantic Ave. @ Congress St.,BOSTON,35,POINT (-71.05323576014038 42.353837257600276)
GISDATA.MBTABUSSTOPS_PT.4141,223,Atlantic Ave @ Rowes Wharf,BOSTON,35,POINT (-71.0508026635135 42.356273701716134)
GISDATA.MBTABUSSTOPS_PT.3887,30235,Atlantic Ave @ Commercial Wharf,BOSTON,35,POINT (-71.05102224526982 42.36232855251044)
GISDATA.MBTABUSSTOPS_PT.1317,12862,Thirteenth St @ Fifth Ave,BOSTON,35,POINT (-71.05234190140371 42.378566402890996)
GISDATA.MBTABUSSTOPS_PT.5810,5495,Broadway @ Church St,EVERETT,93,POINT (-71.05468970626285 42.40794461724473)
GISDATA.MBTABUSSTOPS_PT.1990,158,442 W Broadway,BOSTON,35,POINT (-71.04676899364979 42.33615931625718)
GISDATA.MBTABUSSTOPS_PT.1949,46,Dorchester St @ Broadway,BOSTON,35,POINT (-71.04586692618884 42.3353930744468)
GISDATA.MBTABUSSTOPS_PT.3645,30239,Congress St @ A St,BOSTON,35,POINT (-71.04849351208702 42.350374219012885)
GISDATA.MBTABUSSTOPS_PT.4090,115,Northern Ave @ Federal Courthouse,BOSTON,35,POINT (-71.04684007499186 42.353383063100324)
GISDATA.MBTABUSSTOPS_PT.4499,15049,Captains Row @ Boatswains Way,CHELSEA,57,POINT (-71.04597844193053 42.38842865758799)
GISDATA.MBTABUSSTOPS_PT.5315,5644,Chelsea St opp Frances St,EVERETT,93,POINT (-71.0433212823268 42.40283543632784)
GISDATA.MBTABUSSTOPS_PT.6309,5569,Ferry St @ Clarence St,EVERETT,93,POINT (-71.0456491538913 42.4117162325899)
GISDATA.MBTABUSSTOPS_PT.2641,15857,Sumner St @ Orleans St,BOSTON,35,POINT (-71.0381039860889 42.36815604628656)
GISDATA.MBTABUSSTOPS_PT.4518,5612,Park St @ Williams St,CHELSEA,57,POINT (-71.04061692998576 42.3890749705337)
GISDATA.MBTABUSSTOPS_PT.4582,5607,Third St @ Chestnut St,CHELSEA,57,POINT (-71.03844670107785 42.391622097900786)
GISDATA.MBTABUSSTOPS_PT.6901,15053,45 Spruce St,CHELSEA,57,POINT (-71.0422947262822 42.39367198563765)
GISDATA.MBTABUSSTOPS_PT.6902,15045,Spruce St @ Second St,CHELSEA,57,POINT (-71.042234838806 42.39370571243787)
GISDATA.MBTABUSSTOPS_PT.7373,5684,Everett Ave @ Maple St,CHELSEA,57,POINT (-71.04013584364262 42.397245794694705)
GISDATA.MBTABUSSTOPS_PT.6623,5552,Elm St @ Jefferson Ave,EVERETT,93,POINT (-71.03964466188593 42.41351800792217)
GISDATA.MBTABUSSTOPS_PT.3363,208,Summer St @ Powerhouse St,BOSTON,35,POINT (-71.0355531271602 42.33995186819907)
GISDATA.MBTABUSSTOPS_PT.3331,884,Summer St @ E 1st St,BOSTON,35,POINT (-71.03551014736492 42.338276525980596)
GISDATA.MBTABUSSTOPS_PT.3567,5858,Sumner St @ Lamson St,BOSTON,35,POINT (-71.03307728625731 42.36595929808897)
GISDATA.MBTABUSSTOPS_PT.1259,5852,Bennington St @ Brooks St,BOSTON,35,POINT (-71.0335929677947 42.3768596599849)
GISDATA.MBTABUSSTOPS_PT.1291,5870,Bennington St @ Putnam St,BOSTON,35,POINT (-71.0313696705272 42.37770687433253)
GISDATA.MBTABUSSTOPS_PT.6756,5605,Washington Ave @ Broadway,CHELSEA,57,POINT (-71.034076926289 42.39282811837014)
GISDATA.MBTABUSSTOPS_PT.6922,5609,Washington Ave @ Chestnut St,CHELSEA,57,POINT (-71.03355387020902 42.394258753942104)
GISDATA.MBTABUSSTOPS_PT.7561,5599,Washington Ave @ Carmel St,CHELSEA,57,POINT (-71.03340572660922 42.40043560786817)
GISDATA.MBTABUSSTOPS_PT.5467,5596,Washington Ave @ Revere Beach Pkwy,CHELSEA,57,POINT (-71.03594447365285 42.403933082608134)
GISDATA.MBTABUSSTOPS_PT.5488,5595,Sagamore Ave @ Washington Ave,CHELSEA,57,POINT (-71.03555723525106 42.404735452942546)
GISDATA.MBTABUSSTOPS_PT.5296,5598,296 Washington Ave opp Jefferson Ave,CHELSEA,57,POINT (-71.03526530229367 42.402036095045304)
GISDATA.MBTABUSSTOPS_PT.6296,5632,Washington Ave @ Columbus St,CHELSEA,57,POINT (-71.03133151894365 42.41122404490212)
GISDATA.MBTABUSSTOPS_PT.2703,267,E 8th St @ N St,BOSTON,35,POINT (-71.0312942974846 42.33154092671802)
GISDATA.MBTABUSSTOPS_PT.3744,31259,27 Drydock Ave,BOSTON,35,POINT (-71.02713824814496 42.344230110797476)
GISDATA.MBTABUSSTOPS_PT.3561,5861,Jeffries St @ Maverick St,BOSTON,35,POINT (-71.02894122423227 42.36565709960508)
GISDATA.MBTABUSSTOPS_PT.1308,5850,Bennington St @ Prescott St,BOSTON,35,POINT (-71.03019374144841 42.37814608401654)
GISDATA.MBTABUSSTOPS_PT.7080,5725,Broadway @ Crescent Ave,CHELSEA,57,POINT (-71.0295631710312 42.39534252753775)
GISDATA.MBTABUSSTOPS_PT.4264,5872,Bennington St @ Swift St,BOSTON,35,POINT (-71.02198988151643 42.38124233378902)
GISDATA.MBTABUSSTOPS_PT.6469,5541,Park Ave @ Genesee St,REVERE,248,POINT (-71.02208558159907 42.41263099366096)
GISDATA.MBTABUSSTOPS_PT.7273,46275,Cushman Ave @ Gordon Rd,REVERE,248,POINT (-71.01859324532761 42.41840198747801)
GISDATA.MBTABUSSTOPS_PT.1911,3151,Dorchester St @ E Squantum St,QUINCY,243,POINT (-71.0164947615966 42.29766714969789)
GISDATA.MBTABUSSTOPS_PT.1890,3143,Huckins Ave @ E Squantum St,QUINCY,243,POINT (-71.01445053932977 42.29693315043906)
GISDATA.MBTABUSSTOPS_PT.3588,7094,Terminal C - Departures Level,BOSTON,35,POINT (-71.01721740884071 42.366624017666005)
GISDATA.MBTABUSSTOPS_PT.5627,5759,Broadway @ Taft St,REVERE,248,POINT (-71.01623385235509 42.40501626888223)
GISDATA.MBTABUSSTOPS_PT.7098,5831,Adams St @ Adams Ct,REVERE,248,POINT (-71.01656573097252 42.416939246645875)
GISDATA.MBTABUSSTOPS_PT.7446,6252,Malden St @ Conant St,REVERE,248,POINT (-71.0133014845771 42.41968315953533)
GISDATA.MBTABUSSTOPS_PT.4523,5883,Boardman St @ Ashley St,BOSTON,35,POINT (-71.0105932593219 42.38912378700646)
GISDATA.MBTABUSSTOPS_PT.4571,5892,202 Orient Ave,BOSTON,35,POINT (-71.00821847231498 42.390920955358176)
GISDATA.MBTABUSSTOPS_PT.5798,5826,Winthrop Ave @ Beach St,REVERE,248,POINT (-71.01026268047978 42.40716959865794)
GISDATA.MBTABUSSTOPS_PT.6782,45838,Cooledge St @ Constitution Ave,REVERE,248,POINT (-71.0118283220656 42.41465563041956)
GISDATA.MBTABUSSTOPS_PT.6787,5562,Broadway @ Cushman Ave,REVERE,248,POINT (-71.00930867255569 42.41479335106842)
GISDATA.MBTABUSSTOPS_PT.5474,5806,Revere Beach Pkwy @ Green St,REVERE,248,POINT (-71.00209223003915 42.40392633433528)
GISDATA.MBTABUSSTOPS_PT.5970,5786,Beach St @ Harris St,REVERE,248,POINT (-71.00358660461436 42.4090519423264)
GISDATA.MBTABUSSTOPS_PT.4546,5895,Orient Ave @ Faywood Ave,BOSTON,35,POINT (-71.00004606729566 42.39001333834997)
GISDATA.MBTABUSSTOPS_PT.7565,5809,560 Winthrop Ave,REVERE,248,POINT (-70.9966362362814 42.40035550860484)
GISDATA.MBTABUSSTOPS_PT.6310,24716,VFW Pkwy opp Wonderland Market Place,REVERE,248,POINT (-70.99640971223288 42.41152991269402)
GISDATA.MBTABUSSTOPS_PT.4363,109892,Pauline St @ Pleasant St,WINTHROP,346,POINT (-70.99117218610598 42.374392485129476)
GISDATA.MBTABUSSTOPS_PT.4679,109804,Main St @ Pleasant St,WINTHROP,346,POINT (-70.99146489875216 42.38240301320587)
GISDATA.MBTABUSSTOPS_PT.7212,5811,Crescent Ave @ Winthrop Ave,REVERE,248,POINT (-70.9891624321564 42.395797857288805)
GISDATA.MBTABUSSTOPS_PT.4661,109834,Main St @ Douglas St,WINTHROP,346,POINT (-70.98612471332204 42.3819526220542)
GISDATA.MBTABUSSTOPS_PT.4643,109870,Main St @ Winthrop St,WINTHROP,346,POINT (-70.98246955017882 42.38161750621837)
GISDATA.MBTABUSSTOPS_PT.6908,5813,Crescent Ave @ Summer St,REVERE,248,POINT (-70.98496249975472 42.39360441161696)
GISDATA.MBTABUSSTOPS_PT.4274,109817,Washington Ave opp Willow Ave,WINTHROP,346,POINT (-70.97852158717178 42.37224264282134)
GISDATA.MBTABUSSTOPS_PT.4435,109872,Revere St @ Summit Ave,WINTHROP,346,POINT (-70.97799519989252 42.38472453684689)
GISDATA.MBTABUSSTOPS_PT.3276,109849,Tafts Ave @ Otis St,WINTHROP,346,POINT (-70.97051884771346 42.35891087184979)
GISDATA.MBTABUSSTOPS_PT.3938,109861,Shirley St @ Petrel St,WINTHROP,346,POINT (-70.97015259182659 42.3635638795732)
GISDATA.MBTABUSSTOPS_PT.3846,109843,Shirley St @ Winthrop Yacht Club,WINTHROP,346,POINT (-70.97162569337802 42.3685638632587)
GISDATA.MBTABUSSTOPS_PT.2635,119863,Winthrop Ferry Dock,WINTHROP,346,POINT (-70.9711153490429 42.36768040644555)
GISDATA.MBTABUSSTOPS_PT.4747,109828,Crest Ave @ Grovers Ave,WINTHROP,346,POINT (-70.97318724588857 42.38447940707913)
GISDATA.MBTABUSSTOPS_PT.3396,109854,Tafts Ave @ Mugford St,WINTHROP,346,POINT (-70.9695600472005 42.35688770616683)
GISDATA.MBTABUSSTOPS_PT.3110,8538,Parker St @ Dedham St,NEWTON,207,POINT (-71.19812619167683 42.308410261755206)
GISDATA.MBTABUSSTOPS_PT.3183,8537,Parker St opp Wheeler Rd,NEWTON,207,POINT (-71.19656103695544 42.31206346529637)
GISDATA.MBTABUSSTOPS_PT.4111,7642,Washington St @ Adams St,NEWTON,207,POINT (-71.1958773329712 42.3548210367114)
GISDATA.MBTABUSSTOPS_PT.4140,7801,Adams St @ Middle St,NEWTON,207,POINT (-71.19801029956128 42.356678375967284)
GISDATA.MBTABUSSTOPS_PT.918,7804,Chapel St @ Watertown St,NEWTON,207,POINT (-71.2001605121415 42.36098833134735)
GISDATA.MBTABUSSTOPS_PT.930,8185,Watertown St opp Pearl St,NEWTON,207,POINT (-71.19680105235292 42.361503183878256)
GISDATA.MBTABUSSTOPS_PT.2965,8497,Parker St @ Hagen Rd,NEWTON,207,POINT (-71.1950608252385 42.31612717541555)
GISDATA.MBTABUSSTOPS_PT.868,8533,Parker St @ Boylston St,NEWTON,207,POINT (-71.19432535196141 42.31929598717129)
GISDATA.MBTABUSSTOPS_PT.3023,8500,200 Parker St opp Stearns St,NEWTON,207,POINT (-71.19420579883116 42.3208720279613)
GISDATA.MBTABUSSTOPS_PT.3229,8529,Cypress St @ Braeland Ave,NEWTON,207,POINT (-71.19437713908098 42.32806895354444)
GISDATA.MBTABUSSTOPS_PT.3514,8502,Parker St @ Cypress St,NEWTON,207,POINT (-71.1938976734122 42.32661428393627)
GISDATA.MBTABUSSTOPS_PT.3730,8522,785 Centre St,NEWTON,207,POINT (-71.19034355169762 42.344205749296016)
GISDATA.MBTABUSSTOPS_PT.941,8183,Watertown St opp Pond St,WATERTOWN,314,POINT (-71.19447989023651 42.361878429372716)
GISDATA.MBTABUSSTOPS_PT.942,8174,Watertown St @ Pond St,WATERTOWN,314,POINT (-71.1941725018356 42.361937433558744)
GISDATA.MBTABUSSTOPS_PT.4609,2134,Church St @ Lexington St,BELMONT,26,POINT (-71.19062785115098 42.387157162198555)
GISDATA.MBTABUSSTOPS_PT.4621,2099,Trapelo Rd @ Church St,BELMONT,26,POINT (-71.18996109462773 42.38757512057257)
GISDATA.MBTABUSSTOPS_PT.1863,8483,Wiswall Rd @ McCarthy Rd,NEWTON,207,POINT (-71.18692632235614 42.29609850844794)
GISDATA.MBTABUSSTOPS_PT.1887,8546,Wiswall Rd @ Indian Ridge Rd,NEWTON,207,POINT (-71.1851925312364 42.29736869882282)
