,		State Code,County Code,Tribal Code,Site ID,Support Agency Code,Location Address,City Code,Postal Code,Local ID,Local Name,Urban Area Code,AQCR Code,Land Use ID,Location Setting ID,Site Established Date,Latitude,Longitude,Horizontal Method Code,Horizontal Datum ID,Parameter Code,Parameter Name,Substance Occurrence Code,Duration Code,Method ID,Measure Unit Code,Sample Collection Start Date,Sample Collection Start Time,Measure Value,Measure Unit,Null Data Code,Qualifier Code,Data Validity Code
1,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 09:00:00,57.0,0.00045,ppm,,,RAW
2,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 10:00:00,58.0,0.0003,ppm,,,RAW
3,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 11:00:00,59.0,0.00028,ppm,,,RAW
4,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 12:00:00,60.0,0.00026000000000000003,ppm,,,RAW
5,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 13:00:00,61.0,0.00029,ppm,,,RAW
6,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 14:00:00,62.0,0.00033999999999999997,ppm,,,RAW
7,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 15:00:00,63.0,0.00032,ppm,,,RAW
8,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 16:00:00,64.0,0.00037999999999999997,ppm,,,RAW
9,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 17:00:00,65.0,0.00029,ppm,,,RAW
10,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 18:00:00,66.0,0.00029,ppm,,,RAW
