,Parameter Name,Site_keys,LU,ppm
83,Suspended particulate (TSP),[ 27.043942 -80.481442],"{'Residential': 0.16, 'Cropland and pasture': 0.43, 'Herbaceous Rangeland': 0.41}",56.27451
84,Suspended particulate (TSP),[ 27.189493 -80.236992],"{'Commercial and Services': 0.2248062015503876, 'Residential': 0.7054263565891473, 'Transportation, communications and services': 0.007751937984496124, 'Mixed urban or built-up land': 0.06201550387596899}",57.85
85,Suspended particulate (TSP),[ 25.447612 -80.444779],"{'Cropland and pasture': 0.82, 'Evergreen forest land': 0.18}",52.964912
86,Suspended particulate (TSP),[ 25.447611 -80.368666],"{'Forested wetland': 0.4708994708994709, 'Evergreen forest land': 0.5291005291005291}",68.45283
87,Suspended particulate (TSP),[ 25.899539 -80.38259 ],"{'Commercial and Services': 0.0196078431372549, 'Cropland and pasture': 0.6862745098039216, 'Transportation, communications and services': 0.27450980392156865, 'Herbaceous Rangeland': 0.0196078431372549}",60.263158
88,Suspended particulate (TSP),[ 25.808709 -80.301995],"{'Commercial and Services': 0.0759493670886076, 'Residential': 0.2911392405063291, 'Transportation, communications and services': 0.6329113924050633}",58.61016899999999
89,Suspended particulate (TSP),[ 25.924539 -80.448388],"{'Commercial and Services': 0.12280701754385964, 'Herbaceous Rangeland': 0.7982456140350878, 'Nonforested wetland': 0.07894736842105263}",62.428571
90,Suspended particulate (TSP),[ 25.709823 -80.29394 ],"{'Commercial and Services': 0.11055276381909548, 'Residential': 0.3869346733668342, 'Transportation, communications and services': 0.5025125628140703}",67.442308
91,Suspended particulate (TSP),[ 25.794222 -80.215556],"{'Commercial and Services': 0.46411483253588515, 'Residential': 0.014354066985645933, 'Industrial': 0.009569377990430622, 'Transportation, communications and services': 0.5119617224880383}",71.683544
92,Suspended particulate (TSP),[ 25.833986 -80.241993],"{'Commercial and Services': 0.055, 'Residential': 0.445, 'Transportation, communications and services': 0.5}",77.83382399999999
93,Suspended particulate (TSP),[ 25.79732  -80.132268],"{'Commercial and Services': 0.9, 'Residential': 0.07, 'Transportation, communications and services': 0.03}",55.653061
94,Suspended particulate (TSP),[ 25.865652 -80.278383],"{'Commercial and Services': 0.06103286384976526, 'Residential': 0.4694835680751174, 'Transportation, communications and services': 0.4694835680751174}",44.466667
95,Suspended particulate (TSP),[ 25.629826 -80.342275],"{'Deciduous forest land': 0.05, 'Commercial and Services': 0.13, 'Residential': 0.17, 'Other urban or built-up land': 0.36, 'Cropland and pasture': 0.04, 'Transportation, communications and services': 0.25}",83.126761
96,Suspended particulate (TSP),[ 25.471944 -80.482778],{'Residential': 1.0},47.589286
97,Suspended particulate (TSP),[ 25.932593 -80.162824],"{'Commercial and Services': 0.09, 'Residential': 0.91}",80.508772
98,Suspended particulate (TSP),[ 24.558758 -81.802592],"{'Commercial and Services': 0.76, 'Residential': 0.24}",91.934783
99,Suspended particulate (TSP),[ 30.673293 -81.454536],"{'Residential': 0.7129629629629629, 'Other urban or built-up land': 0.1574074074074074, 'Mixed urban or built-up land': 0.12962962962962962}",77.288288
100,Suspended particulate (TSP),[ 30.670515 -81.465925],"{'Residential': 0.18, 'Streams and canals': 0.27, 'Industrial': 0.16, 'Transportation, communications and services': 0.22, 'Mixed urban or built-up land': 0.17}",57.8
101,Suspended particulate (TSP),[ 30.658552 -81.463168],"{'Commercial and Services': 0.28, 'Residential': 0.55, 'Nonforested wetland': 0.12, 'Evergreen forest land': 0.03, 'Mixed urban or built-up land': 0.02}",49.491525
102,Suspended particulate (TSP),[ 30.686626 -81.447314],"{'Residential': 0.22, 'Other urban or built-up land': 0.1, 'Nonforested wetland': 0.68}",44.203703999999995
103,Suspended particulate (TSP),[ 27.286712 -80.825894],"{'Forested wetland': 0.34, 'Cropland and pasture': 0.66}",45.902439
104,Suspended particulate (TSP),[ 28.910822 -81.303675],"{'Residential': 0.2714285714285714, 'Evergreen forest land': 0.7142857142857143, 'Transitional areas': 0.014285714285714285}",41.090909
105,Suspended particulate (TSP),[ 28.560557 -81.456738],"{'Commercial and Services': 0.0196078431372549, 'Residential': 0.9803921568627451}",51.041667
106,Suspended particulate (TSP),[ 28.735828 -81.60174 ],"{'Residential': 0.38, 'Orchards, groves, vineyards, nurseries..': 0.31, 'Lakes': 0.31}",78.929825
107,Suspended particulate (TSP),[ 28.541669 -81.389236],"{'Commercial and Services': 0.33, 'Residential': 0.62, 'Transportation, communications and services': 0.05}",39.704918
108,Suspended particulate (TSP),[ 28.551112 -81.345347],"{'Commercial and Services': 0.19, 'Residential': 0.13, 'Transportation, communications and services': 0.68}",30.878788
109,Suspended particulate (TSP),[ 26.685344 -80.669224],"{'Commercial and Services': 0.185, 'Residential': 0.255, 'Cropland and pasture': 0.5, 'Mixed urban or built-up land': 0.06}",31.972222
110,Suspended particulate (TSP),[ 26.765063 -80.113376],"{'Mixed rangeland': 0.29, 'Residential': 0.36, 'Other urban or built-up land': 0.24, 'Cropland and pasture': 0.08, 'Transitional areas': 0.03}",37.461538
111,Suspended particulate (TSP),[ 26.702842 -80.383384],"{'Cropland and pasture': 0.85, 'Nonforested wetland': 0.05, 'Transitional areas': 0.1}",30.789474
112,Suspended particulate (TSP),[ 26.360911 -80.084487],"{'Commercial and Services': 0.62, 'Residential': 0.26, 'Industrial': 0.1, 'Other urban or built-up land': 0.02}",57.660377000000004
113,Suspended particulate (TSP),[ 26.384521 -80.12421 ],"{'Commercial and Services': 0.31, 'Forested wetland': 0.03, 'Other urban or built-up land': 0.12, 'Mixed rangeland': 0.54}",54.542373
114,Suspended particulate (TSP),[ 26.466462 -80.074765],"{'Commercial and Services': 0.46, 'Residential': 0.54}",42.647059000000006
115,Suspended particulate (TSP),[ 26.611179 -80.06782 ],"{'Commercial and Services': 0.28, 'Residential': 0.7, 'Lakes': 0.02}",38.017241
