,Parameter Name,Site_keys,LU,ppm
111,Suspended particulate (TSP),[ 38.369498 -87.834466],{'Cropland and pasture': 1.0},115.16
112,Suspended particulate (TSP),[ 41.788087 -89.704276],"{'Commercial and Services': 0.22, 'Residential': 0.24, 'Industrial': 0.46, 'Reservoirs': 0.06, 'Cropland and pasture': 0.02}",57.982758999999994
113,Suspended particulate (TSP),[ 41.418923 -87.736712],"{'Residential': 0.31125827814569534, 'Other urban or built-up land': 0.026490066225165563, 'Cropland and pasture': 0.6622516556291391}",72.964286
114,Suspended particulate (TSP),[ 41.550864 -88.090059],"{'Residential': 0.56, 'Industrial': 0.19, 'Other urban or built-up land': 0.25}",57.98214300000001
115,Suspended particulate (TSP),[ 41.501698 -88.180339],"{'Commercial and Services': 0.3967391304347826, 'Cropland and pasture': 0.5434782608695652, 'Deciduous forest land': 0.059782608695652176}",53.127272999999995
116,Suspended particulate (TSP),[ 41.505031 -88.068669],"{'Commercial and Services': 0.08, 'Residential': 0.5, 'Industrial': 0.26, 'Deciduous forest land': 0.15, 'Strip mines, quarries and gravel pits': 0.01}",50.528302000000004
117,Suspended particulate (TSP),[ 41.526885 -88.116474],"{'Commercial and Services': 0.45, 'Residential': 0.46, 'Industrial': 0.09}",48.277778000000005
118,Suspended particulate (TSP),[ 41.506698 -88.115892],"{'Residential': 0.44, 'Industrial': 0.39, 'Transitional areas': 0.17}",56.25
119,Suspended particulate (TSP),[ 41.279754 -88.221728],"{'Residential': 0.01, 'Cropland and pasture': 0.99}",61.891892000000006
120,Suspended particulate (TSP),[ 41.592253 -88.048115],"{'Commercial and Services': 0.24, 'Residential': 0.63, 'Other urban or built-up land': 0.13}",53.345455
121,Suspended particulate (TSP),[ 41.658642 -88.086173],"{'Commercial and Services': 0.34, 'Residential': 0.62, 'Cropland and pasture': 0.04}",47.842105
122,Suspended particulate (TSP),[ 42.267798 -89.088162],"{'Commercial and Services': 0.79, 'Residential': 0.15, 'Reservoirs': 0.06}",58.021277000000005
123,Suspended particulate (TSP),[ 42.240021 -89.047883],"{'Commercial and Services': 0.29, 'Residential': 0.52, 'Cropland and pasture': 0.19}",56.557692
124,Suspended particulate (TSP),[ 42.267242 -89.08955 ],"{'Commercial and Services': 0.74, 'Residential': 0.22, 'Reservoirs': 0.04}",72.244444
125,Suspended particulate (TSP),[ 42.489459 -89.033443],"{'Residential': 0.315, 'Industrial': 0.185, 'Cropland and pasture': 0.5}",57.583332999999996
