,Parameter Name,Site_keys,LU,ppm
107,Suspended particulate (TSP),[ 40.875932 -73.539847],"{'Commercial and Services': 0.31, 'Residential': 0.65, 'Bays and estuaries': 0.04}",101.115942
108,Suspended particulate (TSP),[ 40.657603 -73.641518],"{'Commercial and Services': 0.66, 'Residential': 0.34}",70.017241
109,Suspended particulate (TSP),[ 40.863988 -73.630405],"{'Commercial and Services': 0.49, 'Residential': 0.51}",65.0
110,Suspended particulate (TSP),[ 40.663992 -73.646241],"{'Commercial and Services': 0.44, 'Residential': 0.56}",77.789474
111,Suspended particulate (TSP),[ 40.796768 -73.698186],"{'Commercial and Services': 0.6039603960396039, 'Residential': 0.38613861386138615, 'Cropland and pasture': 0.009900990099009901}",62.76785699999999
112,Suspended particulate (TSP),[ 40.821768 -73.947638],"{'Commercial and Services': 0.17355371900826447, 'Mixed urban or built-up land': 0.8264462809917356}",50.25
113,Suspended particulate (TSP),[ 40.768157 -73.97125 ],"{'Commercial and Services': 0.25, 'Mixed urban or built-up land': 0.48, 'Other urban or built-up land': 0.27}",72.5
114,Suspended particulate (TSP),[ 40.739546 -73.985694],"{'Commercial and Services': 0.02, 'Mixed urban or built-up land': 0.98}",25.615385
115,Suspended particulate (TSP),[ 43.179995 -78.682488],"{'Commercial and Services': 0.225, 'Residential': 0.23, 'Other urban or built-up land': 0.045, 'Cropland and pasture': 0.5}",39.423077
116,Suspended particulate (TSP),[ 43.173668 -78.682532],"{'Commercial and Services': 0.21, 'Residential': 0.29, 'Cropland and pasture': 0.5}",90.350877
117,Suspended particulate (TSP),[ 43.168668 -78.701699],"{'Commercial and Services': 0.165, 'Residential': 0.335, 'Cropland and pasture': 0.5}",84.92857099999999
118,Suspended particulate (TSP),[ 43.190057 -78.684198],"{'Residential': 0.115, 'Cropland and pasture': 0.885}",36.936170000000004
119,Suspended particulate (TSP),[ 43.211447 -78.47058 ],"{'Commercial and Services': 0.16748768472906403, 'Residential': 0.21182266009852216, 'Industrial': 0.12807881773399016, 'Cropland and pasture': 0.49261083743842365}",92.160714
120,Suspended particulate (TSP),[ 43.136446 -78.83837 ],"{'Commercial and Services': 0.11666666666666667, 'Cropland and pasture': 0.8333333333333334, 'Deciduous forest land': 0.05}",37.509434000000006
121,Suspended particulate (TSP),[ 43.085889 -78.996154],"{'Residential': 0.365, 'Industrial': 0.135, 'Transportation, communications and services': 0.5}",61.529412
122,Suspended particulate (TSP),[ 43.102556 -78.96282 ],"{'Residential': 0.6, 'Other urban or built-up land': 0.07, 'Transportation, communications and services': 0.33}",61.833332999999996
123,Suspended particulate (TSP),[ 43.025613 -78.861981],"{'Commercial and Services': 0.18, 'Residential': 0.67, 'Transportation, communications and services': 0.15}",36.243243
124,Suspended particulate (TSP),[ 43.062279 -78.856426],"{'Commercial and Services': 0.13793103448275862, 'Residential': 0.8620689655172413}",74.844828
125,Suspended particulate (TSP),[ 43.040613 -78.871426],"{'Commercial and Services': 0.39, 'Residential': 0.61}",45.851852
126,Suspended particulate (TSP),[ 43.129778 -78.93893 ],"{'Commercial and Services': 0.104, 'Residential': 0.096, 'Cropland and pasture': 0.8}",58.236364
127,Suspended particulate (TSP),[ 43.172277 -79.041156],"{'Commercial and Services': 0.07, 'Residential': 0.88, 'Other urban or built-up land': 0.05}",41.890909
128,Suspended particulate (TSP),[ 43.139499 -79.026155],"{'Commercial and Services': 0.06956521739130435, 'Reservoirs': 0.06086956521739131, 'Transportation, communications and services': 0.8695652173913043}",48.961538
129,Suspended particulate (TSP),[ 43.129777 -79.044489],"{'Commercial and Services': 0.02, 'Residential': 0.39, 'Other urban or built-up land': 0.09, 'Transportation, communications and services': 0.5}",78.068966
130,Suspended particulate (TSP),[ 43.260887 -79.06338 ],"{'Commercial and Services': 0.21, 'Streams and canals': 0.27, 'Bays and estuaries': 0.11, 'Null area -- no land use assigned': 0.41}",35.26
131,Suspended particulate (TSP),[ 43.231166 -79.007267],"{'Residential': 0.05660377358490566, 'Deciduous forest land': 0.03773584905660377, 'Cropland and pasture': 0.6037735849056604, 'Orchards, groves, vineyards, nurseries..': 0.3018867924528302}",52.234043
132,Suspended particulate (TSP),[ 43.128732 -79.031883],"{'Commercial and Services': 0.435, 'Strip mines, quarries and gravel pits': 0.065, 'Transportation, communications and services': 0.5}",60.054545
133,Suspended particulate (TSP),[ 43.098667 -79.019766],"{'Commercial and Services': 0.1, 'Residential': 0.035, 'Industrial': 0.015, 'Other urban or built-up land': 0.35, 'Transportation, communications and services': 0.5}",60.5
134,Suspended particulate (TSP),[ 43.088112 -79.051155],"{'Commercial and Services': 0.14, 'Residential': 0.31, 'Industrial': 0.05, 'Transportation, communications and services': 0.5}",59.722221999999995
135,Suspended particulate (TSP),[ 43.095612 -79.055045],"{'Commercial and Services': 0.15151515151515152, 'Residential': 0.3434343434343434, 'Transportation, communications and services': 0.5050505050505051}",47.641509
136,Suspended particulate (TSP),[ 43.100903 -75.232942],"{'Commercial and Services': 0.75, 'Residential': 0.25}",56.290909
137,Suspended particulate (TSP),[ 43.218126 -75.455175],{'Residential': 1.0},66.07547199999999
138,Suspended particulate (TSP),[ 43.10007  -75.196274],"{'Shrub-brushland rangeland': 0.16, 'Industrial': 0.29, 'Transportation, communications and services': 0.5, 'Mixed forest land': 0.05}",53.696429
139,Suspended particulate (TSP),[ 43.09892 -75.22506],"{'Commercial and Services': 0.36, 'Residential': 0.64}",58.698113
140,Suspended particulate (TSP),[ 43.044511 -76.0777  ],"{'Commercial and Services': 0.03317535545023697, 'Residential': 0.44075829383886256, 'Other urban or built-up land': 0.052132701421800945, 'Transportation, communications and services': 0.47393364928909953}",61.15
141,Suspended particulate (TSP),[ 43.085821 -76.095456],"{'Commercial and Services': 0.02, 'Industrial': 0.165, 'Other urban or built-up land': 0.315, 'Transportation, communications and services': 0.5}",50.068965999999996
142,Suspended particulate (TSP),[ 43.101178 -76.151036],"{'Commercial and Services': 0.52, 'Residential': 0.41, 'Cropland and pasture': 0.04, 'Transportation, communications and services': 0.03}",37.264151
143,Suspended particulate (TSP),[ 43.233958 -76.139924],"{'Commercial and Services': 0.32, 'Residential': 0.25, 'Cropland and pasture': 0.26, 'Mixed forest land': 0.13, 'Mixed urban or built-up land': 0.04}",36.555556
144,Suspended particulate (TSP),[ 43.091456 -76.249094],"{'Residential': 0.31, 'Cropland and pasture': 0.46, 'Mixed forest land': 0.23}",40.327586
145,Suspended particulate (TSP),[ 43.057011 -76.077422],"{'Commercial and Services': 0.3837837837837838, 'Residential': 0.04864864864864865, 'Industrial': 0.02702702702702703, 'Transportation, communications and services': 0.5405405405405406}",56.868852000000004
